algorithm,pattern_length,inspections
Weak Memorizing Boyer Moore,10,1109729
Weak Turbo Boyer Moore,10,1109729
Weak Boyer Moore,10,1278111
Weak Memorizing Boyer Moore,10,1247199
Weak Turbo Boyer Moore,10,1218935
Weak Boyer Moore,10,1871499
Weak Memorizing Boyer Moore,10,1814591
Weak Turbo Boyer Moore,10,1814591
Weak Boyer Moore,10,1473397
Weak Memorizing Boyer Moore,10,1437622
Weak Turbo Boyer Moore,10,1401073
Weak Boyer Moore,10,1206389
Weak Memorizing Boyer Moore,10,1206303
Weak Turbo Boyer Moore,10,1176888
Weak Boyer Moore,10,1615186
Weak Memorizing Boyer Moore,10,1614419
Weak Turbo Boyer Moore,10,1569721
Weak Boyer Moore,10,1752553
Weak Memorizing Boyer Moore,10,1739500
Weak Turbo Boyer Moore,10,1739500
Weak Boyer Moore,10,1955142
Weak Memorizing Boyer Moore,10,1895230
Weak Turbo Boyer Moore,10,1895230
Weak Boyer Moore,10,1566562
Weak Memorizing Boyer Moore,10,1558659
Weak Turbo Boyer Moore,10,1552877
Weak Boyer Moore,10,1248008
Weak Memorizing Boyer Moore,10,1146955
Weak Turbo Boyer Moore,10,1146955
Weak Boyer Moore,10,1615582
Weak Memorizing Boyer Moore,10,1614829
Weak Turbo Boyer Moore,10,1569755
Weak Boyer Moore,10,1341000
Weak Memorizing Boyer Moore,10,1340882
Weak Turbo Boyer Moore,10,1316813
Weak Boyer Moore,10,1487128
Weak Memorizing Boyer Moore,10,1333823
Weak Turbo Boyer Moore,10,1333823
Weak Boyer Moore,10,1112102
Weak Memorizing Boyer Moore,10,1112102
Weak Turbo Boyer Moore,10,1112102
Weak Boyer Moore,10,1874245
Weak Memorizing Boyer Moore,10,1816548
Weak Turbo Boyer Moore,10,1816548
Weak Boyer Moore,10,1949480
Weak Memorizing Boyer Moore,10,1889570
Weak Turbo Boyer Moore,10,1889570
Weak Boyer Moore,10,1110529
Weak Memorizing Boyer Moore,10,1110529
Weak Turbo Boyer Moore,10,1110529
Weak Boyer Moore,10,1801928
Weak Memorizing Boyer Moore,10,1798288
Weak Turbo Boyer Moore,10,1759767
Weak Boyer Moore,10,1961484
Weak Memorizing Boyer Moore,10,1946557
Weak Turbo Boyer Moore,10,1901560
Weak Boyer Moore,10,1624803
Weak Memorizing Boyer Moore,10,1621816
Weak Turbo Boyer Moore,10,1621816
Weak Boyer Moore,10,1478589
Weak Memorizing Boyer Moore,10,1325362
Weak Turbo Boyer Moore,10,1325362
Weak Boyer Moore,10,1454558
Weak Memorizing Boyer Moore,10,1454384
Weak Turbo Boyer Moore,10,1454384
Weak Boyer Moore,10,1622714
Weak Memorizing Boyer Moore,10,1619778
Weak Turbo Boyer Moore,10,1619778
Weak Boyer Moore,10,1752099
Weak Memorizing Boyer Moore,10,1739096
Weak Turbo Boyer Moore,10,1739096
Weak Boyer Moore,10,1624409
Weak Memorizing Boyer Moore,10,1621470
Weak Turbo Boyer Moore,10,1621470
Weak Boyer Moore,10,1660427
Weak Memorizing Boyer Moore,10,1659479
Weak Turbo Boyer Moore,10,1625098
Weak Boyer Moore,10,1625620
Weak Memorizing Boyer Moore,10,1622563
Weak Turbo Boyer Moore,10,1622563
Weak Boyer Moore,10,1110205
Weak Memorizing Boyer Moore,10,1110205
Weak Turbo Boyer Moore,10,1110205
Weak Boyer Moore,10,1895895
Weak Memorizing Boyer Moore,10,1881835
Weak Turbo Boyer Moore,10,1823378
Weak Boyer Moore,10,1296080
Weak Memorizing Boyer Moore,10,1295675
Weak Turbo Boyer Moore,10,1271844
Weak Boyer Moore,10,1369847
Weak Memorizing Boyer Moore,10,1366224
Weak Turbo Boyer Moore,10,1330102
Weak Boyer Moore,10,1510085
Weak Memorizing Boyer Moore,10,1509364
Weak Turbo Boyer Moore,10,1509364
Weak Boyer Moore,10,1622065
Weak Memorizing Boyer Moore,10,1621266
Weak Turbo Boyer Moore,10,1588898
Weak Boyer Moore,10,1510012
Weak Memorizing Boyer Moore,10,1509284
Weak Turbo Boyer Moore,10,1509284
Weak Boyer Moore,10,2330929
Weak Memorizing Boyer Moore,10,2255918
Weak Turbo Boyer Moore,10,2184926
Weak Boyer Moore,10,1874318
Weak Memorizing Boyer Moore,10,1816621
Weak Turbo Boyer Moore,10,1816621
Weak Boyer Moore,10,1486911
Weak Memorizing Boyer Moore,10,1333606
Weak Turbo Boyer Moore,10,1333606
Weak Boyer Moore,10,1233006
Weak Memorizing Boyer Moore,10,1133222
Weak Turbo Boyer Moore,10,1133222
Weak Boyer Moore,10,1733217
Weak Memorizing Boyer Moore,10,1552059
Weak Turbo Boyer Moore,10,1552059
Weak Boyer Moore,10,1233522
Weak Memorizing Boyer Moore,10,1133738
Weak Turbo Boyer Moore,10,1133738
Weak Boyer Moore,10,1486599
Weak Memorizing Boyer Moore,10,1333583
Weak Turbo Boyer Moore,10,1333583
Weak Boyer Moore,10,2048888
Weak Memorizing Boyer Moore,10,2032827
Weak Turbo Boyer Moore,10,1983310
Weak Boyer Moore,10,1874532
Weak Memorizing Boyer Moore,10,1816835
Weak Turbo Boyer Moore,10,1816835
Weak Boyer Moore,10,1876878
Weak Memorizing Boyer Moore,10,1818974
Weak Turbo Boyer Moore,10,1818974
Weak Boyer Moore,10,1111053
Weak Memorizing Boyer Moore,10,1111053
Weak Turbo Boyer Moore,10,1111053
Weak Boyer Moore,10,1486783
Weak Memorizing Boyer Moore,10,1333767
Weak Turbo Boyer Moore,10,1333767
Weak Boyer Moore,10,1675402
Weak Memorizing Boyer Moore,10,1667351
Weak Turbo Boyer Moore,10,1615486
Weak Boyer Moore,10,1111453
Weak Memorizing Boyer Moore,10,1111453
Weak Turbo Boyer Moore,10,1111453
Weak Boyer Moore,10,1409961
Weak Memorizing Boyer Moore,10,1409775
Weak Turbo Boyer Moore,10,1409775
Weak Boyer Moore,10,1602005
Weak Memorizing Boyer Moore,10,1436944
Weak Turbo Boyer Moore,10,1436944
Weak Boyer Moore,10,1482541
Weak Memorizing Boyer Moore,10,1329314
Weak Turbo Boyer Moore,10,1329314
Weak Boyer Moore,10,1686329
Weak Memorizing Boyer Moore,10,1511636
Weak Turbo Boyer Moore,10,1511636
Weak Boyer Moore,10,1734136
Weak Memorizing Boyer Moore,10,1553707
Weak Turbo Boyer Moore,10,1553707
Weak Boyer Moore,10,1870441
Weak Memorizing Boyer Moore,10,1812537
Weak Turbo Boyer Moore,10,1812537
Weak Boyer Moore,10,1985746
Weak Memorizing Boyer Moore,10,1970820
Weak Turbo Boyer Moore,10,1924288
Weak Boyer Moore,10,1776878
Weak Memorizing Boyer Moore,10,1583757
Weak Turbo Boyer Moore,10,1583757
Weak Boyer Moore,10,1243908
Weak Memorizing Boyer Moore,10,1143782
Weak Turbo Boyer Moore,10,1143782
Weak Boyer Moore,10,1510037
Weak Memorizing Boyer Moore,10,1509306
Weak Turbo Boyer Moore,10,1509306
Weak Boyer Moore,10,1542022
Weak Memorizing Boyer Moore,10,1383229
Weak Turbo Boyer Moore,10,1383229
Weak Boyer Moore,10,1751828
Weak Memorizing Boyer Moore,10,1738825
Weak Turbo Boyer Moore,10,1738825
Weak Boyer Moore,10,1486473
Weak Memorizing Boyer Moore,10,1333457
Weak Turbo Boyer Moore,10,1333457
Weak Boyer Moore,10,1751798
Weak Memorizing Boyer Moore,10,1738722
Weak Turbo Boyer Moore,10,1738722
Weak Boyer Moore,10,1875103
Weak Memorizing Boyer Moore,10,1817659
Weak Turbo Boyer Moore,10,1817659
Weak Boyer Moore,10,1371266
Weak Memorizing Boyer Moore,10,1367817
Weak Turbo Boyer Moore,10,1331243
Weak Boyer Moore,10,1338590
Weak Memorizing Boyer Moore,10,1332151
Weak Turbo Boyer Moore,10,1306354
Weak Boyer Moore,10,1686513
Weak Memorizing Boyer Moore,10,1512413
Weak Turbo Boyer Moore,10,1512413
Weak Boyer Moore,10,1171954
Weak Memorizing Boyer Moore,10,1171934
Weak Turbo Boyer Moore,10,1152531
Weak Boyer Moore,10,1875964
Weak Memorizing Boyer Moore,10,1818520
Weak Turbo Boyer Moore,10,1818520
Weak Boyer Moore,10,1821076
Weak Memorizing Boyer Moore,10,1807510
Weak Turbo Boyer Moore,10,1807510
Weak Boyer Moore,10,1852119
Weak Memorizing Boyer Moore,10,1848143
Weak Turbo Boyer Moore,10,1806534
Weak Boyer Moore,10,1109566
Weak Memorizing Boyer Moore,10,1109566
Weak Turbo Boyer Moore,10,1109566
Weak Boyer Moore,10,1169945
Weak Memorizing Boyer Moore,10,1169917
Weak Turbo Boyer Moore,10,1150870
Weak Boyer Moore,10,1408269
Weak Memorizing Boyer Moore,10,1408115
Weak Turbo Boyer Moore,10,1408115
Weak Boyer Moore,10,1234083
Weak Memorizing Boyer Moore,10,1232643
Weak Turbo Boyer Moore,10,1210668
Weak Boyer Moore,10,1751288
Weak Memorizing Boyer Moore,10,1738185
Weak Turbo Boyer Moore,10,1738185
Weak Boyer Moore,10,1623237
Weak Memorizing Boyer Moore,10,1620131
Weak Turbo Boyer Moore,10,1620131
Weak Boyer Moore,10,1204108
Weak Memorizing Boyer Moore,10,1204106
Weak Turbo Boyer Moore,10,1204106
Weak Boyer Moore,10,1874310
Weak Memorizing Boyer Moore,10,1816613
Weak Turbo Boyer Moore,10,1816613
Weak Boyer Moore,10,1278131
Weak Memorizing Boyer Moore,10,1247523
Weak Turbo Boyer Moore,10,1218387
Weak Boyer Moore,10,1752143
Weak Memorizing Boyer Moore,10,1738917
Weak Turbo Boyer Moore,10,1738917
Weak Boyer Moore,10,1485449
Weak Memorizing Boyer Moore,10,1332222
Weak Turbo Boyer Moore,10,1332222
Weak Boyer Moore,10,1256938
Weak Memorizing Boyer Moore,10,1155726
Weak Turbo Boyer Moore,10,1155726
