algorithm,pattern_length,inspections
Weak Boyer Moore,10,4383910
Weak Memorizing Boyer Moore,10,4039041
Weak Turbo Boyer Moore,10,3742778
Weak Boyer Moore,10,4354653
Weak Memorizing Boyer Moore,10,4129897
Weak Turbo Boyer Moore,10,3892649
Weak Boyer Moore,10,3996536
Weak Memorizing Boyer Moore,10,3942475
Weak Turbo Boyer Moore,10,3571604
Weak Boyer Moore,10,3270720
Weak Memorizing Boyer Moore,10,2899100
Weak Turbo Boyer Moore,10,2899100
Weak Boyer Moore,10,3165722
Weak Memorizing Boyer Moore,10,2807109
Weak Turbo Boyer Moore,10,2807109
Weak Boyer Moore,10,3631864
Weak Memorizing Boyer Moore,10,3584206
Weak Turbo Boyer Moore,10,3442744
Weak Boyer Moore,10,5058585
Weak Memorizing Boyer Moore,10,4687502
Weak Turbo Boyer Moore,10,4310589
Weak Boyer Moore,10,4010829
Weak Memorizing Boyer Moore,10,3647743
Weak Turbo Boyer Moore,10,3485124
Weak Boyer Moore,10,4323220
Weak Memorizing Boyer Moore,10,3978714
Weak Turbo Boyer Moore,10,3687246
Weak Boyer Moore,10,4257116
Weak Memorizing Boyer Moore,10,4009836
Weak Turbo Boyer Moore,10,3659998
Weak Boyer Moore,10,3499109
Weak Memorizing Boyer Moore,10,3426482
Weak Turbo Boyer Moore,10,3106582
Weak Boyer Moore,10,3656428
Weak Memorizing Boyer Moore,10,3252439
Weak Turbo Boyer Moore,10,3252439
Weak Boyer Moore,10,4318261
Weak Memorizing Boyer Moore,10,3814671
Weak Turbo Boyer Moore,10,3539466
Weak Boyer Moore,10,3920191
Weak Memorizing Boyer Moore,10,3834802
Weak Turbo Boyer Moore,10,3620067
Weak Boyer Moore,10,4564382
Weak Memorizing Boyer Moore,10,4154166
Weak Turbo Boyer Moore,10,3760848
Weak Boyer Moore,10,4564115
Weak Memorizing Boyer Moore,10,4073247
Weak Turbo Boyer Moore,10,3929917
Weak Boyer Moore,10,4446836
Weak Memorizing Boyer Moore,10,4102300
Weak Turbo Boyer Moore,10,3802251
Weak Boyer Moore,10,4099088
Weak Memorizing Boyer Moore,10,3947028
Weak Turbo Boyer Moore,10,3777447
Weak Boyer Moore,10,3653527
Weak Memorizing Boyer Moore,10,3641255
Weak Turbo Boyer Moore,10,3370617
Weak Boyer Moore,10,2221546
Weak Memorizing Boyer Moore,10,2042745
Weak Turbo Boyer Moore,10,2042745
Weak Boyer Moore,10,2199141
Weak Memorizing Boyer Moore,10,2022944
Weak Turbo Boyer Moore,10,2022944
Weak Boyer Moore,10,3281806
Weak Memorizing Boyer Moore,10,3270199
Weak Turbo Boyer Moore,10,3131449
Weak Boyer Moore,10,3555365
Weak Memorizing Boyer Moore,10,3445723
Weak Turbo Boyer Moore,10,3225505
Weak Boyer Moore,10,3739060
Weak Memorizing Boyer Moore,10,3468692
Weak Turbo Boyer Moore,10,3468692
Weak Boyer Moore,10,4222115
Weak Memorizing Boyer Moore,10,3821191
Weak Turbo Boyer Moore,10,3610446
Weak Boyer Moore,10,3864428
Weak Memorizing Boyer Moore,10,3525391
Weak Turbo Boyer Moore,10,3303170
Weak Boyer Moore,10,4096687
Weak Memorizing Boyer Moore,10,4020677
Weak Turbo Boyer Moore,10,3745315
Weak Boyer Moore,10,3730166
Weak Memorizing Boyer Moore,10,3326130
Weak Turbo Boyer Moore,10,3326130
Weak Boyer Moore,10,3472960
Weak Memorizing Boyer Moore,10,3089402
Weak Turbo Boyer Moore,10,3089402
Weak Boyer Moore,10,2968815
Weak Memorizing Boyer Moore,10,2928538
Weak Turbo Boyer Moore,10,2777495
Weak Boyer Moore,10,3464280
Weak Memorizing Boyer Moore,10,3299227
Weak Turbo Boyer Moore,10,3024065
Weak Boyer Moore,10,3636449
Weak Memorizing Boyer Moore,10,3366075
Weak Turbo Boyer Moore,10,3366075
Weak Boyer Moore,10,4575125
Weak Memorizing Boyer Moore,10,4149097
Weak Turbo Boyer Moore,10,3663250
Weak Boyer Moore,10,4790697
Weak Memorizing Boyer Moore,10,4443541
Weak Turbo Boyer Moore,10,4245450
Weak Boyer Moore,10,4135455
Weak Memorizing Boyer Moore,10,4084623
Weak Turbo Boyer Moore,10,3782464
Weak Boyer Moore,10,3275068
Weak Memorizing Boyer Moore,10,2903462
Weak Turbo Boyer Moore,10,2903462
Weak Boyer Moore,10,3170521
Weak Memorizing Boyer Moore,10,2811908
Weak Turbo Boyer Moore,10,2811908
Weak Boyer Moore,10,3657236
Weak Memorizing Boyer Moore,10,3604405
Weak Turbo Boyer Moore,10,3300806
Weak Boyer Moore,10,3700983
Weak Memorizing Boyer Moore,10,3529181
Weak Turbo Boyer Moore,10,3271635
Weak Boyer Moore,10,3688855
Weak Memorizing Boyer Moore,10,3418473
Weak Turbo Boyer Moore,10,3418473
Weak Boyer Moore,10,4131209
Weak Memorizing Boyer Moore,10,3804371
Weak Turbo Boyer Moore,10,3425505
Weak Boyer Moore,10,2960565
Weak Memorizing Boyer Moore,10,2899499
Weak Turbo Boyer Moore,10,2634441
Weak Boyer Moore,10,3804761
Weak Memorizing Boyer Moore,10,3709604
Weak Turbo Boyer Moore,10,3319792
Weak Boyer Moore,10,3697315
Weak Memorizing Boyer Moore,10,3293300
Weak Turbo Boyer Moore,10,3293300
Weak Boyer Moore,10,3534098
Weak Memorizing Boyer Moore,10,3150540
Weak Turbo Boyer Moore,10,3150540
Weak Boyer Moore,10,4298488
Weak Memorizing Boyer Moore,10,4178963
Weak Turbo Boyer Moore,10,3889047
Weak Boyer Moore,10,4625250
Weak Memorizing Boyer Moore,10,4189708
Weak Turbo Boyer Moore,10,3616171
Weak Boyer Moore,10,3906194
Weak Memorizing Boyer Moore,10,3477470
Weak Turbo Boyer Moore,10,3369307
Weak Boyer Moore,10,4247072
Weak Memorizing Boyer Moore,10,3920756
Weak Turbo Boyer Moore,10,3531028
Weak Boyer Moore,10,4047571
Weak Memorizing Boyer Moore,10,3891368
Weak Turbo Boyer Moore,10,3680941
Weak Boyer Moore,10,3837488
Weak Memorizing Boyer Moore,10,3809100
Weak Turbo Boyer Moore,10,3439492
Weak Boyer Moore,10,2710040
Weak Memorizing Boyer Moore,10,2438368
Weak Turbo Boyer Moore,10,2438368
Weak Boyer Moore,10,2664806
Weak Memorizing Boyer Moore,10,2398345
Weak Turbo Boyer Moore,10,2398345
Weak Boyer Moore,10,3631778
Weak Memorizing Boyer Moore,10,3609756
Weak Turbo Boyer Moore,10,3480915
Weak Boyer Moore,10,4639905
Weak Memorizing Boyer Moore,10,4411002
Weak Turbo Boyer Moore,10,4068990
Weak Boyer Moore,10,3933010
Weak Memorizing Boyer Moore,10,3619746
Weak Turbo Boyer Moore,10,3492352
Weak Boyer Moore,10,4764740
Weak Memorizing Boyer Moore,10,4190255
Weak Turbo Boyer Moore,10,3670543
Weak Boyer Moore,10,4491307
Weak Memorizing Boyer Moore,10,4080309
Weak Turbo Boyer Moore,10,3916930
Weak Boyer Moore,10,3738475
Weak Memorizing Boyer Moore,10,3660255
Weak Turbo Boyer Moore,10,3400628
Weak Boyer Moore,10,3696761
Weak Memorizing Boyer Moore,10,3292773
Weak Turbo Boyer Moore,10,3292773
Weak Boyer Moore,10,3518651
Weak Memorizing Boyer Moore,10,3135093
Weak Turbo Boyer Moore,10,3135093
Weak Boyer Moore,10,4139416
Weak Memorizing Boyer Moore,10,4012568
Weak Turbo Boyer Moore,10,3701060
Weak Boyer Moore,10,3818997
Weak Memorizing Boyer Moore,10,3643013
Weak Turbo Boyer Moore,10,3246187
Weak Boyer Moore,10,4238413
Weak Memorizing Boyer Moore,10,3874963
Weak Turbo Boyer Moore,10,3647983
Weak Boyer Moore,10,4218193
Weak Memorizing Boyer Moore,10,3892075
Weak Turbo Boyer Moore,10,3504259
Weak Boyer Moore,10,3775512
Weak Memorizing Boyer Moore,10,3619889
Weak Turbo Boyer Moore,10,3437990
Weak Boyer Moore,10,3734367
Weak Memorizing Boyer Moore,10,3680061
Weak Turbo Boyer Moore,10,3283842
Weak Boyer Moore,10,3256342
Weak Memorizing Boyer Moore,10,2884720
Weak Turbo Boyer Moore,10,2884720
Weak Boyer Moore,10,3179258
Weak Memorizing Boyer Moore,10,2820645
Weak Turbo Boyer Moore,10,2820645
Weak Boyer Moore,10,3663748
Weak Memorizing Boyer Moore,10,3631146
Weak Turbo Boyer Moore,10,3505374
Weak Boyer Moore,10,5066579
Weak Memorizing Boyer Moore,10,4695570
Weak Turbo Boyer Moore,10,4317646
Weak Boyer Moore,10,4047416
Weak Memorizing Boyer Moore,10,3696038
Weak Turbo Boyer Moore,10,3552487
Weak Boyer Moore,10,4158392
Weak Memorizing Boyer Moore,10,3831866
Weak Turbo Boyer Moore,10,3450624
Weak Boyer Moore,10,3935692
Weak Memorizing Boyer Moore,10,3732128
Weak Turbo Boyer Moore,10,3431959
Weak Boyer Moore,10,3946600
Weak Memorizing Boyer Moore,10,3778323
Weak Turbo Boyer Moore,10,3323862
Weak Boyer Moore,10,4119556
Weak Memorizing Boyer Moore,10,3588653
Weak Turbo Boyer Moore,10,3458536
Weak Boyer Moore,10,3550364
Weak Memorizing Boyer Moore,10,3166806
Weak Turbo Boyer Moore,10,3166806
Weak Boyer Moore,10,3637890
Weak Memorizing Boyer Moore,10,3578083
Weak Turbo Boyer Moore,10,3423334
Weak Boyer Moore,10,4390066
Weak Memorizing Boyer Moore,10,4000584
Weak Turbo Boyer Moore,10,3588636
Weak Boyer Moore,10,4306553
Weak Memorizing Boyer Moore,10,3886693
Weak Turbo Boyer Moore,10,3761614
Weak Boyer Moore,10,4277680
Weak Memorizing Boyer Moore,10,3951232
Weak Turbo Boyer Moore,10,3558490
Weak Boyer Moore,10,3818650
Weak Memorizing Boyer Moore,10,3699230
Weak Turbo Boyer Moore,10,3548372
Weak Boyer Moore,10,3568588
Weak Memorizing Boyer Moore,10,3559279
Weak Turbo Boyer Moore,10,3268567
Weak Boyer Moore,10,1839077
Weak Memorizing Boyer Moore,10,1729481
Weak Turbo Boyer Moore,10,1729481
Weak Boyer Moore,10,1830256
Weak Memorizing Boyer Moore,10,1721797
Weak Turbo Boyer Moore,10,1721797
Weak Boyer Moore,10,3284771
Weak Memorizing Boyer Moore,10,3278787
Weak Turbo Boyer Moore,10,3165526
Weak Boyer Moore,10,3562027
Weak Memorizing Boyer Moore,10,3459162
Weak Turbo Boyer Moore,10,3260188
Weak Boyer Moore,10,3743449
Weak Memorizing Boyer Moore,10,3473116
Weak Turbo Boyer Moore,10,3473116
Weak Boyer Moore,10,3753281
Weak Memorizing Boyer Moore,10,3396372
Weak Turbo Boyer Moore,10,3320595
Weak Boyer Moore,10,4256613
Weak Memorizing Boyer Moore,10,3871802
Weak Turbo Boyer Moore,10,3332662
Weak Boyer Moore,10,3960779
Weak Memorizing Boyer Moore,10,3898619
Weak Turbo Boyer Moore,10,3650953
Weak Boyer Moore,10,3734918
Weak Memorizing Boyer Moore,10,3330937
Weak Turbo Boyer Moore,10,3330937
Weak Boyer Moore,10,3692563
Weak Memorizing Boyer Moore,10,3234286
Weak Turbo Boyer Moore,10,3159992
Weak Boyer Moore,10,3711471
Weak Memorizing Boyer Moore,10,3554967
Weak Turbo Boyer Moore,10,3170585
Weak Boyer Moore,10,3622812
Weak Memorizing Boyer Moore,10,3438505
Weak Turbo Boyer Moore,10,3115978
Weak Boyer Moore,10,3642117
Weak Memorizing Boyer Moore,10,3371772
Weak Turbo Boyer Moore,10,3371772
Weak Boyer Moore,10,4104018
Weak Memorizing Boyer Moore,10,3748356
Weak Turbo Boyer Moore,10,3660168
Weak Boyer Moore,10,5357142
Weak Memorizing Boyer Moore,10,4957059
Weak Turbo Boyer Moore,10,4422996
Weak Boyer Moore,10,4003737
Weak Memorizing Boyer Moore,10,3965414
Weak Turbo Boyer Moore,10,3690212
Weak Boyer Moore,10,3277517
Weak Memorizing Boyer Moore,10,2905875
Weak Turbo Boyer Moore,10,2905875
Weak Boyer Moore,10,3161674
Weak Memorizing Boyer Moore,10,2803061
Weak Turbo Boyer Moore,10,2803061
Weak Boyer Moore,10,3489914
Weak Memorizing Boyer Moore,10,3441069
Weak Turbo Boyer Moore,10,3162456
Weak Boyer Moore,10,3446330
Weak Memorizing Boyer Moore,10,3324103
Weak Turbo Boyer Moore,10,3120886
Weak Boyer Moore,10,3694014
Weak Memorizing Boyer Moore,10,3423629
Weak Turbo Boyer Moore,10,3423629
Weak Boyer Moore,10,3689939
Weak Memorizing Boyer Moore,10,3374079
Weak Turbo Boyer Moore,10,3180809
Weak Boyer Moore,10,3659464
Weak Memorizing Boyer Moore,10,3487963
Weak Turbo Boyer Moore,10,3013768
Weak Boyer Moore,10,4078786
Weak Memorizing Boyer Moore,10,3967951
Weak Turbo Boyer Moore,10,3611174
Weak Boyer Moore,10,3701251
Weak Memorizing Boyer Moore,10,3297252
Weak Turbo Boyer Moore,10,3297252
Weak Boyer Moore,10,3518953
Weak Memorizing Boyer Moore,10,3135395
Weak Turbo Boyer Moore,10,3135395
Weak Boyer Moore,10,3709075
Weak Memorizing Boyer Moore,10,3633483
Weak Turbo Boyer Moore,10,3508535
Weak Boyer Moore,10,5056422
Weak Memorizing Boyer Moore,10,4571618
Weak Turbo Boyer Moore,10,4032867
Weak Boyer Moore,10,4445289
Weak Memorizing Boyer Moore,10,3920374
Weak Turbo Boyer Moore,10,3690098
Weak Boyer Moore,10,3948503
Weak Memorizing Boyer Moore,10,3628343
Weak Turbo Boyer Moore,10,3473461
Weak Boyer Moore,10,4884514
Weak Memorizing Boyer Moore,10,4634634
Weak Turbo Boyer Moore,10,4176586
Weak Boyer Moore,10,3958984
Weak Memorizing Boyer Moore,10,3932559
Weak Turbo Boyer Moore,10,3632207
Weak Boyer Moore,10,2711795
Weak Memorizing Boyer Moore,10,2440128
Weak Turbo Boyer Moore,10,2440128
Weak Boyer Moore,10,2663398
Weak Memorizing Boyer Moore,10,2396937
Weak Turbo Boyer Moore,10,2396937
Weak Boyer Moore,10,3409708
Weak Memorizing Boyer Moore,10,3389416
Weak Turbo Boyer Moore,10,3262880
Weak Boyer Moore,10,3610475
Weak Memorizing Boyer Moore,10,3484692
Weak Turbo Boyer Moore,10,3283631
Weak Boyer Moore,10,3719424
Weak Memorizing Boyer Moore,10,3449080
Weak Turbo Boyer Moore,10,3449080
Weak Boyer Moore,10,3670198
Weak Memorizing Boyer Moore,10,3268146
Weak Turbo Boyer Moore,10,3173331
Weak Boyer Moore,10,4238755
Weak Memorizing Boyer Moore,10,3843836
Weak Turbo Boyer Moore,10,3300806
Weak Boyer Moore,10,4230178
Weak Memorizing Boyer Moore,10,4127425
Weak Turbo Boyer Moore,10,3827347
Weak Boyer Moore,10,3717610
Weak Memorizing Boyer Moore,10,3313598
Weak Turbo Boyer Moore,10,3313598
Weak Boyer Moore,10,3519840
Weak Memorizing Boyer Moore,10,3136282
Weak Turbo Boyer Moore,10,3136282
Weak Boyer Moore,10,3357462
Weak Memorizing Boyer Moore,10,3278304
Weak Turbo Boyer Moore,10,3156512
Weak Boyer Moore,10,2615938
Weak Memorizing Boyer Moore,10,2564420
Weak Turbo Boyer Moore,10,2264136
Weak Boyer Moore,10,3617159
Weak Memorizing Boyer Moore,10,3346788
Weak Turbo Boyer Moore,10,3346788
Weak Boyer Moore,10,3422259
Weak Memorizing Boyer Moore,10,3171832
Weak Turbo Boyer Moore,10,3171832
Weak Boyer Moore,10,3440762
Weak Memorizing Boyer Moore,10,3297749
Weak Turbo Boyer Moore,10,3241837
Weak Boyer Moore,10,3526025
Weak Memorizing Boyer Moore,10,3482605
Weak Turbo Boyer Moore,10,3056687
Weak Boyer Moore,10,3268762
Weak Memorizing Boyer Moore,10,2897152
Weak Turbo Boyer Moore,10,2897152
Weak Boyer Moore,10,3179247
Weak Memorizing Boyer Moore,10,2820634
Weak Turbo Boyer Moore,10,2820634
Weak Boyer Moore,10,3867070
Weak Memorizing Boyer Moore,10,3823774
Weak Turbo Boyer Moore,10,3734159
Weak Boyer Moore,10,5176735
Weak Memorizing Boyer Moore,10,4791057
Weak Turbo Boyer Moore,10,4371366
Weak Boyer Moore,10,4213336
Weak Memorizing Boyer Moore,10,3832574
Weak Turbo Boyer Moore,10,3661982
Weak Boyer Moore,10,3375305
Weak Memorizing Boyer Moore,10,3124878
Weak Turbo Boyer Moore,10,3124878
Weak Boyer Moore,10,3393873
Weak Memorizing Boyer Moore,10,3215450
Weak Turbo Boyer Moore,10,3095006
Weak Boyer Moore,10,3181777
Weak Memorizing Boyer Moore,10,3133632
Weak Turbo Boyer Moore,10,2757999
Weak Boyer Moore,10,3651817
Weak Memorizing Boyer Moore,10,3247760
Weak Turbo Boyer Moore,10,3247760
Weak Boyer Moore,10,3549028
Weak Memorizing Boyer Moore,10,3165470
Weak Turbo Boyer Moore,10,3165470
Weak Boyer Moore,10,3820686
Weak Memorizing Boyer Moore,10,3753913
Weak Turbo Boyer Moore,10,3673024
Weak Boyer Moore,10,4109562
Weak Memorizing Boyer Moore,10,3730362
Weak Turbo Boyer Moore,10,3170133
Weak Boyer Moore,10,4054851
Weak Memorizing Boyer Moore,10,3640029
Weak Turbo Boyer Moore,10,3548829
Weak Boyer Moore,10,3471563
Weak Memorizing Boyer Moore,10,3221136
Weak Turbo Boyer Moore,10,3221136
Weak Boyer Moore,10,3457645
Weak Memorizing Boyer Moore,10,3351109
Weak Turbo Boyer Moore,10,3284756
Weak Boyer Moore,10,3446247
Weak Memorizing Boyer Moore,10,3432611
Weak Turbo Boyer Moore,10,3045172
Weak Boyer Moore,10,2221192
Weak Memorizing Boyer Moore,10,2042386
Weak Turbo Boyer Moore,10,2042386
Weak Boyer Moore,10,2200133
Weak Memorizing Boyer Moore,10,2023936
Weak Turbo Boyer Moore,10,2023936
Weak Boyer Moore,10,3545757
Weak Memorizing Boyer Moore,10,3535102
Weak Turbo Boyer Moore,10,3442426
Weak Boyer Moore,10,4286139
Weak Memorizing Boyer Moore,10,4124716
Weak Turbo Boyer Moore,10,3827525
Weak Boyer Moore,10,4073095
Weak Memorizing Boyer Moore,10,3761155
Weak Turbo Boyer Moore,10,3608693
Weak Boyer Moore,10,4390861
Weak Memorizing Boyer Moore,10,3919598
Weak Turbo Boyer Moore,10,3794444
Weak Boyer Moore,10,4816603
Weak Memorizing Boyer Moore,10,4374803
Weak Turbo Boyer Moore,10,3849110
Weak Boyer Moore,10,3795816
Weak Memorizing Boyer Moore,10,3730894
Weak Turbo Boyer Moore,10,3484884
Weak Boyer Moore,10,3717802
Weak Memorizing Boyer Moore,10,3313765
Weak Turbo Boyer Moore,10,3313765
Weak Boyer Moore,10,3480104
Weak Memorizing Boyer Moore,10,3096546
Weak Turbo Boyer Moore,10,3096546
Weak Boyer Moore,10,3432770
Weak Memorizing Boyer Moore,10,3361226
Weak Turbo Boyer Moore,10,3191609
Weak Boyer Moore,10,4363229
Weak Memorizing Boyer Moore,10,4109018
Weak Turbo Boyer Moore,10,3664225
Weak Boyer Moore,10,3959298
Weak Memorizing Boyer Moore,10,3642621
Weak Turbo Boyer Moore,10,3464431
Weak Boyer Moore,10,3544935
Weak Memorizing Boyer Moore,10,3239667
Weak Turbo Boyer Moore,10,3150648
Weak Boyer Moore,10,5346302
Weak Memorizing Boyer Moore,10,4946150
Weak Turbo Boyer Moore,10,4413080
Weak Boyer Moore,10,4022290
Weak Memorizing Boyer Moore,10,3969262
Weak Turbo Boyer Moore,10,3634537
Weak Boyer Moore,10,3267658
Weak Memorizing Boyer Moore,10,2896010
Weak Turbo Boyer Moore,10,2896010
Weak Boyer Moore,10,3174916
Weak Memorizing Boyer Moore,10,2816303
Weak Turbo Boyer Moore,10,2816303
Weak Boyer Moore,10,3745754
Weak Memorizing Boyer Moore,10,3698643
Weak Turbo Boyer Moore,10,3588384
Weak Boyer Moore,10,4502589
Weak Memorizing Boyer Moore,10,4268770
Weak Turbo Boyer Moore,10,3929591
Weak Boyer Moore,10,4014866
Weak Memorizing Boyer Moore,10,3703657
Weak Turbo Boyer Moore,10,3554039
Weak Boyer Moore,10,3363439
Weak Memorizing Boyer Moore,10,3113012
Weak Turbo Boyer Moore,10,3113012
Weak Boyer Moore,10,2966681
Weak Memorizing Boyer Moore,10,2878422
Weak Turbo Boyer Moore,10,2782696
Weak Boyer Moore,10,3593280
Weak Memorizing Boyer Moore,10,3484057
Weak Turbo Boyer Moore,10,2987149
Weak Boyer Moore,10,3684858
Weak Memorizing Boyer Moore,10,3280853
Weak Turbo Boyer Moore,10,3280853
Weak Boyer Moore,10,3541737
Weak Memorizing Boyer Moore,10,3158179
Weak Turbo Boyer Moore,10,3158179
Weak Boyer Moore,10,3941841
Weak Memorizing Boyer Moore,10,3850325
Weak Turbo Boyer Moore,10,3765877
Weak Boyer Moore,10,3872704
Weak Memorizing Boyer Moore,10,3528396
Weak Turbo Boyer Moore,10,3086159
Weak Boyer Moore,10,3685028
Weak Memorizing Boyer Moore,10,3344557
Weak Turbo Boyer Moore,10,3167796
Weak Boyer Moore,10,3457617
Weak Memorizing Boyer Moore,10,3207190
Weak Turbo Boyer Moore,10,3207190
Weak Boyer Moore,10,3428864
Weak Memorizing Boyer Moore,10,3309965
Weak Turbo Boyer Moore,10,3219037
Weak Boyer Moore,10,3429134
Weak Memorizing Boyer Moore,10,3403050
Weak Turbo Boyer Moore,10,2976527
Weak Boyer Moore,10,2705318
Weak Memorizing Boyer Moore,10,2433657
Weak Turbo Boyer Moore,10,2433657
Weak Boyer Moore,10,2667038
Weak Memorizing Boyer Moore,10,2400577
Weak Turbo Boyer Moore,10,2400577
Weak Boyer Moore,10,3611582
Weak Memorizing Boyer Moore,10,3596021
Weak Turbo Boyer Moore,10,3510772
Weak Boyer Moore,10,4644018
Weak Memorizing Boyer Moore,10,4414915
Weak Turbo Boyer Moore,10,4072552
Weak Boyer Moore,10,4197717
Weak Memorizing Boyer Moore,10,3865835
Weak Turbo Boyer Moore,10,3758526
Weak Boyer Moore,10,4230700
Weak Memorizing Boyer Moore,10,3730578
Weak Turbo Boyer Moore,10,3512444
Weak Boyer Moore,10,5013917
Weak Memorizing Boyer Moore,10,4542621
Weak Turbo Boyer Moore,10,4028234
Weak Boyer Moore,10,4356047
Weak Memorizing Boyer Moore,10,4211872
Weak Turbo Boyer Moore,10,3804899
Weak Boyer Moore,10,4030514
Weak Memorizing Boyer Moore,10,3556567
Weak Turbo Boyer Moore,10,3448969
Weak Boyer Moore,10,3526313
Weak Memorizing Boyer Moore,10,3142755
Weak Turbo Boyer Moore,10,3142755
Weak Boyer Moore,10,3808421
Weak Memorizing Boyer Moore,10,3709088
Weak Turbo Boyer Moore,10,3612497
Weak Boyer Moore,10,3430775
Weak Memorizing Boyer Moore,10,3275225
Weak Turbo Boyer Moore,10,2846082
Weak Boyer Moore,10,4080157
Weak Memorizing Boyer Moore,10,3742730
Weak Turbo Boyer Moore,10,3592075
Weak Boyer Moore,10,3435353
Weak Memorizing Boyer Moore,10,3184926
Weak Turbo Boyer Moore,10,3184926
Weak Boyer Moore,10,3518123
Weak Memorizing Boyer Moore,10,3335386
Weak Turbo Boyer Moore,10,3223077
Weak Boyer Moore,10,3207721
Weak Memorizing Boyer Moore,10,3174223
Weak Turbo Boyer Moore,10,2799385
Weak Boyer Moore,10,3239083
Weak Memorizing Boyer Moore,10,2867407
Weak Turbo Boyer Moore,10,2867407
Weak Boyer Moore,10,3184685
Weak Memorizing Boyer Moore,10,2826072
Weak Turbo Boyer Moore,10,2826072
Weak Boyer Moore,10,3642408
Weak Memorizing Boyer Moore,10,3616390
Weak Turbo Boyer Moore,10,3540113
Weak Boyer Moore,10,5071578
Weak Memorizing Boyer Moore,10,4700399
Weak Turbo Boyer Moore,10,4322039
Weak Boyer Moore,10,4135500
Weak Memorizing Boyer Moore,10,3792323
Weak Turbo Boyer Moore,10,3699501
Weak Boyer Moore,10,3386169
Weak Memorizing Boyer Moore,10,3135742
Weak Turbo Boyer Moore,10,3135742
Weak Boyer Moore,10,3326780
Weak Memorizing Boyer Moore,10,3169852
Weak Turbo Boyer Moore,10,3086696
Weak Boyer Moore,10,3584679
Weak Memorizing Boyer Moore,10,3434802
Weak Turbo Boyer Moore,10,2958135
Weak Boyer Moore,10,3999967
Weak Memorizing Boyer Moore,10,3502478
Weak Turbo Boyer Moore,10,3376456
Weak Boyer Moore,10,3557569
Weak Memorizing Boyer Moore,10,3174011
Weak Turbo Boyer Moore,10,3174011
Weak Boyer Moore,10,3591671
Weak Memorizing Boyer Moore,10,3544504
Weak Turbo Boyer Moore,10,3477423
Weak Boyer Moore,10,3913061
Weak Memorizing Boyer Moore,10,3568691
Weak Turbo Boyer Moore,10,3121893
Weak Boyer Moore,10,3966696
Weak Memorizing Boyer Moore,10,3599273
Weak Turbo Boyer Moore,10,3471777
Weak Boyer Moore,10,3482513
Weak Memorizing Boyer Moore,10,3232086
Weak Turbo Boyer Moore,10,3232086
Weak Boyer Moore,10,3395463
Weak Memorizing Boyer Moore,10,3300251
Weak Turbo Boyer Moore,10,3229806
Weak Boyer Moore,10,3293846
Weak Memorizing Boyer Moore,10,3287266
Weak Turbo Boyer Moore,10,2950144
Weak Boyer Moore,10,1550435
Weak Memorizing Boyer Moore,10,1486010
Weak Turbo Boyer Moore,10,1486010
Weak Boyer Moore,10,1551156
Weak Memorizing Boyer Moore,10,1486419
Weak Turbo Boyer Moore,10,1486419
Weak Boyer Moore,10,3208739
Weak Memorizing Boyer Moore,10,3206117
Weak Turbo Boyer Moore,10,3206117
Weak Boyer Moore,10,3439287
Weak Memorizing Boyer Moore,10,3343174
Weak Turbo Boyer Moore,10,3225264
Weak Boyer Moore,10,4063810
Weak Memorizing Boyer Moore,10,3764691
Weak Turbo Boyer Moore,10,3764691
Weak Boyer Moore,10,3953396
Weak Memorizing Boyer Moore,10,3587872
Weak Turbo Boyer Moore,10,3495625
Weak Boyer Moore,10,4026602
Weak Memorizing Boyer Moore,10,3673879
Weak Turbo Boyer Moore,10,3461638
Weak Boyer Moore,10,3709297
Weak Memorizing Boyer Moore,10,3651006
Weak Turbo Boyer Moore,10,3327272
Weak Boyer Moore,10,3936116
Weak Memorizing Boyer Moore,10,3506284
Weak Turbo Boyer Moore,10,3506284
Weak Boyer Moore,10,3959571
Weak Memorizing Boyer Moore,10,3472092
Weak Turbo Boyer Moore,10,3395539
Weak Boyer Moore,10,3600161
Weak Memorizing Boyer Moore,10,3452681
Weak Turbo Boyer Moore,10,3228209
Weak Boyer Moore,10,3585345
Weak Memorizing Boyer Moore,10,3411085
Weak Turbo Boyer Moore,10,3159890
Weak Boyer Moore,10,3952065
Weak Memorizing Boyer Moore,10,3652868
Weak Turbo Boyer Moore,10,3652868
Weak Boyer Moore,10,4139574
Weak Memorizing Boyer Moore,10,3784093
Weak Turbo Boyer Moore,10,3531845
Weak Boyer Moore,10,4806664
Weak Memorizing Boyer Moore,10,4459475
Weak Turbo Boyer Moore,10,4260072
Weak Boyer Moore,10,3757653
Weak Memorizing Boyer Moore,10,3721833
Weak Turbo Boyer Moore,10,3385420
Weak Boyer Moore,10,3377399
Weak Memorizing Boyer Moore,10,2992000
Weak Turbo Boyer Moore,10,2992000
Weak Boyer Moore,10,3146883
Weak Memorizing Boyer Moore,10,2788270
Weak Turbo Boyer Moore,10,2788270
Weak Boyer Moore,10,3141802
Weak Memorizing Boyer Moore,10,3117412
Weak Turbo Boyer Moore,10,3056582
Weak Boyer Moore,10,3750226
Weak Memorizing Boyer Moore,10,3550997
Weak Turbo Boyer Moore,10,3329788
Weak Boyer Moore,10,4008232
Weak Memorizing Boyer Moore,10,3708909
Weak Turbo Boyer Moore,10,3708909
Weak Boyer Moore,10,4083955
Weak Memorizing Boyer Moore,10,3747387
Weak Turbo Boyer Moore,10,3619417
